img_path,isCSD,isExtractable,isRgroup
S0143720816308567.html,gr6,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816308567-gr6_lrg.jpg, Chart 6.   Canonical structure of doxorubicin (  14b  ).   
S0143720816308567.html,gr7,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816308567-gr7_lrg.jpg, Chart 7.   Canonical structures of hypocrellin A (  16b  ) and hypomycin A (  16c  ).   
S0143720816308567.html,gr9,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816308567-gr9_lrg.jpg, Chart 9.   Canonical structures of 3-hydroxychromone (  18a  ) and flavonol (  19a  ).   
S0143720816308567.html,r10,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816308567-gr10_lrg.jpg, Chart 10.   Canonical structures of bisflavonol and trisflavonol investigated in Ref.   [158]   .   
S0143720816308567.html,r11,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816308567-gr11_lrg.jpg, Chart 11.   Canonical structures of  23b-d.    
S0143720816308567.html,r12,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816308567-gr12_lrg.jpg, Chart 12.   Canonical structures of compounds related to  24a.    
S0143720816308567.html,r13,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816308567-gr13_lrg.jpg, Chart 13.   Canonical structures of the flavonol derivatives investigated in Ref.   [178]   .   
S0143720816304648.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816304648-gr1_lrg.jpg," Fig. 1.   Honeysuckle (a), honeysuckle extract (b), and chemical structure of chlorogenic acid (c).   "
S0143720816307124.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816307124-gr1_lrg.jpg," Fig. 1.   Optimized, low-energy conformations of the benzothiazole rings using DFT (B3LYP/6-31G*) calculations: (A) Compound 1. (B) EPS-HS. (C) the structure of EPS-HS on the HOMO and LUMO.   "
S0143720816309445.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816309445-gr1_lrg.jpg," Fig. 1.   Chemical structures of P3HT, PTB7 and PSC device structure.   "
S0143720816307756.html,gr3,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816307756-gr3_lrg.jpg," Fig. 3.   Crystal structure of the related trigonal compound Yb  6  MoO  12  crystallizing in the space group  R                3     ¯            . The structure is presented along the  c  -axis (00               1     ¯            ). In green and yellow, the MoO  6  octahedra and ytterbium cations are shown, respectively. (For interpretation of the references to colour in this figure legend, the reader is referred to the web version of this article.)   "
S0143720816304600.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816304600-gr1_lrg.jpg, Fig. 1.   Structure of the synthesized compounds.   
S0143720816304764.html,gr4,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816304764-gr4_lrg.jpg," Fig. 4.   a) Crystal structure of the LaAlGe  2  O  7  , b) The trigonal-bipyramidal coordination environment of AlO  5  in LaAlGe  2  O  7  .   "
S0143720816304752.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816304752-gr1_lrg.jpg, Fig. 1.   Molecular structures of the disperse dyes used.   
S0143720816305952.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816305952-gr2_lrg.jpg, Fig. 2.   ORTEP diagrams (30% thermal probability level ellipsoids) of the molecular structures of Cu(II) complexes  C1  (  a  ) and  C2  (  b  ) with the atom-numbering scheme.   
S0143720816307604.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816307604-gr1_lrg.jpg, Fig. 1.   The molecular structures of complexes  Cu-Por1∼Cu-Por3  .   
S0143720816305125.html,r13,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816305125-gr13_lrg.jpg," Chart 1.   Structures of free base, monocation and dication of compound  1  .   "
S0143720816305940.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816305940-gr1_lrg.jpg, Fig. 1.   Structure of the synthesized dyes.   
S0143720816305940.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816305940-gr2_lrg.jpg," Fig. 2.   Geometry-optimized structures of the synthesized dyes. (a)  PI-4EP  , (b)  PI-4ME  , (c)  PM-4EP  , and (d)  PM-4ME  .   "
S0143720816304855.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816304855-gr2_lrg.jpg, Fig. 2.   Crystal structure of the Rb  3  V  5  O  14  .   
S0143720816307173.html,sc3,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816307173-sc3_lrg.jpg, Scheme 3.   Possible tautomeric structures of  1  .   
S0143720816304387.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816304387-sc1_lrg.jpg," Scheme 1.   Synthetic routes and Chemical Structures of the Materials. a. toluene, ethanol, Pd(PPh  3  )  4  , K  2  CO  3  (2.0 M), 100 °C; b. Cu, K  2  CO  3  , DMF, 150 °C; c. CuI, K  2  CO  3  , 18-Crown-6, DMPU, 170 °C.   "
S0143720816304132.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816304132-gr1_lrg.jpg, Fig. 1.   XRD patterns of Na  2  La  2(1−x)  Eu  2x  Ti  3  O  10  (a) and K  2  La  2(1−x)  Eu  2x  Ti  3  O  10  (b) with different Eu  3+  concentrations together with the crystal structure of Na  2  La  2  Ti  3  O  10  (c) and K  2  La  2  Ti  3  O  10  (d).   
S0143720816304132.html,gr4,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816304132-gr4_lrg.jpg, Fig. 4.   The calculated energy band structure of K  2  La  2  Ti  3  O  10  (a) and Na  2  La  2  Ti  3  O  10  (b); total density of states and partial DOS of K  2  La  2  Ti  3  O  10  (c) and Na  2  La  2  Ti  3  O  10  (d) near the Fermi energy level (the Fermi energy is the zero of the energy scale).   
S0143720816305976.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816305976-gr1_lrg.jpg," Fig. 1.   Chemical structures of DPP monomer  1  , and dimers  2TPDPP  ,  3TPDPP  &  4TPDPP  .   "
S0143720816303874.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816303874-gr1_lrg.jpg," Fig. 1.   The molecular structures of heteroleptic bis(phthalocyaninato) rare earth complexes Yb(Pc)(OOPc) (  1  ), Y(Pc)(OOPc) (  2  ), Er(Pc)(OOPc) (  3  ), Ho(Pc)(OOPc) (  4  ).   "
S0143720816304296.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816304296-gr1_lrg.jpg," Fig. 1.   Structures of the synthesized dyes  TMS, TTMS, TDS  and  TTS.    "
S0143720816305253.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816305253-gr1_lrg.jpg," Fig. 1.   Molecular structure of aluminum(III) chloride 2,9(10),16(17),23(24)–tetra–(4–  tert  –butylphenoxy)phthalocyanine (  1  ), zinc(II) 2,9(10),16(17),23(24)–tetra–(4–  tert  –butylphenoxy)phthalocyanine (  2  ), zinc(II) 1,8(11),15(18),22(25)–tetra–(4–  tert  –butylphenoxy) phthalocyanine (  3  ) and zinc(II) 2,9(10),16(17),23(24)–tetra–(4–carboxylphenoxy) phthalocyanine (  4  ).   "
S0143720816304211.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816304211-gr1_lrg.jpg," Fig. 1.   Structure of [5]helicene derivatives and N,N′-diphenyl-N,N′-bis(1-naphthyl)-1,1′-biphenyl-4,4′-diamine (NPB).   "
S0143720816304211.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816304211-gr2_lrg.jpg, Fig. 2.   Crystal structure of DTDH (upper) and Packing diagram of DTDH (lower) showing hydrogen bonds as dashed lines.   
S0143720816307100.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816307100-sc1_lrg.jpg, Scheme 1.   Synthetic routes and molecular structures of the HBT derivatives and Me-HBT-H.   
S0143720816307100.html,gr3,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816307100-gr3_lrg.jpg," Fig. 3.   a) Optimized molecular structure of the enol tautomer of HBT-CN in S  0  (bottom) and S1 (up) states, b) The bond length of OH of the HBT derivatives in S  0  and S  1  by theoretical calculation, c) The distance of NH of the HBT derivatives in S  0  and S  1  by theoretical calculation, d) DFT-calculated HOMO and LUMO of the enol and keto tautomer of HBT-CN, e) Calculated HOMO and LUMO energy levels of the keto tautomer of the HBT derivatives.   "
S0143720816305186.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816305186-gr1_lrg.jpg, Fig. 1.   Ring-closed colourless (a) and quinoid-immonium coloured (b) structure of CVL.   
S0143720816305988.html,gr9,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816305988-gr9_lrg.jpg, Fig. 9.   Double logarithmic  J  -  V  curves of P3HT:PDIs (a) and PTB7:PDIs (b) based electron-only devices with a structure of ITO/ZnO/P3HT(PTB7):PDIs/LiF/Al.   
S0143720816304740.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816304740-gr1_lrg.jpg, Fig. 1.   Molecular structure of  DTF-C4  .   
S0143720816305757.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816305757-sc1_lrg.jpg, Scheme 1.   Chemical structures of complexes [Ru(dtzp)(dppz)Cl]  +   1  and [Ru(dtzp)(dppz)CH  3  CN]  2+   2  .   
S0143720816304144.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816304144-gr1_lrg.jpg," Fig. 1.   The chemical structures of ZnChl-1, H  2  Chl-2, and ZnChl-2.   "
S0143720816307768.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816307768-sc1_lrg.jpg, Scheme 1.   Structures of PFN and DCB.   
S0143720816305654.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816305654-sc1_lrg.jpg," Scheme 1.   Synthesis of the Acceptors and Molecular Structure of the Photosensitizer  Pt-1  . (a)  n  -BuLi, I  2  , distilled THF, Ar, −78 °C, 4 h, 82.0%; (b) Pd(PPh  3  )  4  , CuI, toluene/(  i-  Pr)  2  NH, Ar, 55 °C, 24 h, 73.0%; (c) K  2  CO  3  , Pd(PPh  3  )  4  , Ar, reflux, 8 h, 68.3%; (d) Pd(PPh  3  )  4  ,, CuI, NEt  3  , Ar, reflux, 8 h, 74.8%; (e) Pd(PPh  3  )  4  , NEt  3  /distilled THF, Ar, reflux, 8 h, 96.3%.   "
S0143720816306167.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306167-gr1_lrg.jpg," Fig. 1.   Structures of 2,2′-dipyrromethene (Hdpm) and oligopyrrole coordination compounds.   "
S0143720816306167.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306167-gr2_lrg.jpg, Fig. 2.   Structures of compounds  10  –  12  .   
S0143720816306167.html,gr3,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306167-gr3_lrg.jpg, Fig. 3.   Structures of compounds  13  and  14  .   
S0143720816306167.html,gr4,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306167-gr4_lrg.jpg, Fig. 4.   Structure of compound  15  .   
S0143720816306167.html,gr5,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306167-gr5_lrg.jpg, Fig. 5.   Structures of compounds  16  and  17  .   
S0143720816306167.html,gr7,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306167-gr7_lrg.jpg, Fig. 7.   Structures of compounds  18  and  19  .   
S0143720816306167.html,gr8,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306167-gr8_lrg.jpg, Fig. 8.   Structures of compounds  20  and  21  .   
S0143720816306167.html,gr9,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306167-gr9_lrg.jpg, Fig. 9.   Structures of compounds  22  and  23  .   
S0143720816306167.html,r10,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306167-gr10_lrg.jpg, Fig. 10.   Structures of compounds  24  –  26  .   
S0143720816306167.html,r11,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306167-gr11_lrg.jpg, Fig. 11.   Structures of compounds  27  –  29  .   
S0143720816306167.html,r12,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306167-gr12_lrg.jpg, Fig. 12.   Structures of compounds  30  –  32  .   
S0143720816306167.html,r13,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306167-gr13_lrg.jpg, Fig. 13.   Structure of compound  33  .   
S0143720816306167.html,r14,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306167-gr14_lrg.jpg, Fig. 14.   Structures of compounds  34  –  36  .   
S0143720816306167.html,r15,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306167-gr15_lrg.jpg, Fig. 15.   Structures of compounds  37  –  39  .   
S0143720816306167.html,r17,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306167-gr17_lrg.jpg, Fig. 17.   Structures of compounds  40  –  42  .   
S0143720816306167.html,r19,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306167-gr19_lrg.jpg, Fig. 19.   Structures of compounds  43  –  47  .   
S0143720816306167.html,r22,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306167-gr22_lrg.jpg, Fig. 22.   Structures of compounds  48  –  50  .   
S0143720816306167.html,r23,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306167-gr23_lrg.jpg, Fig. 23.   Structure of compound  51  .   
S0143720816306167.html,r25,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306167-gr25_lrg.jpg, Fig. 25.   Structure of ligand  52  .   
S0143720816306167.html,r26,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306167-gr26_lrg.jpg, Fig. 26.   Structure of compound  53  .   
S0143720816306167.html,r28,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306167-gr28_lrg.jpg, Fig. 28.   Structures of compounds  55  –  57  .   
S0143720816307252.html,gr9,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816307252-gr9_lrg.jpg," Fig. 9.   Optimized structures for  1PEP@TiO    2   ,  2PEP@TiO    2   , and  3PEP@TiO    2   , calculated using PBE/DNP in the DMol  3  software program.   "
S0143720816304570.html,r11,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816304570-gr11_lrg.jpg, Fig. 11.   Optimized structures of  NIR-Rh  and  NIR-Rh-  Al  3+  complex.   
S0143720816307203.html,gr6,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816307203-gr6_lrg.jpg," Fig. 6.   Structures of optimized geometries of  8a, 8d, 10a  and  10c  at B3LYP/6-311 G(d,p) level theory.   "
S0143720816306428.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306428-gr1_lrg.jpg, Fig. 1.   Molecular structures of  SGT  organic sensitizers (  SGT-141  ∼  SGT-145  ).   
S0143720816306428.html,gr5,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306428-gr5_lrg.jpg, Fig. 5.   (a) Schematic structure of DSSC. (b) current–voltage (  J  –  V  ) characteristics of the DSSCs measured under one sun illuminated AM 1.5G. (c) The corresponding IPCE spectra.   
S0143720816305149.html,gr5,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816305149-gr5_lrg.jpg," Fig. 5.   Optimized structures of chromophores P1, P2 and P3.   "
S0143720816305149.html,gr6,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816305149-gr6_lrg.jpg," Chart 1.   Chemical structures for chromophores P1, P2 and P3.   "
S0143720816306933.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306933-gr1_lrg.jpg, Fig. 1.   (a) BODIPY vs. aza-BODIPY. (b) Structures of some previously reported aza-BODIPYs  [6]  ;  [8]  ;  [9]  .   
S0143720816303710.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816303710-gr1_lrg.jpg, Fig. 1.   (a) Molecular structures of Z1012 and Z1013; (b) Synthetic route for Z1012 and Z1013.   
S0143720816306337.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306337-gr1_lrg.jpg, Fig. 1.   The structure of compound  8  .   
S0143720816306490.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306490-gr1_lrg.jpg, Fig. 1.   Single molecular structure of  L1 (a)  and  L2 (b)  . All H atoms have been omitted for clarity.   
S0143720816304685.html,sc2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816304685-sc2_lrg.jpg, Scheme 2.   Chemical structures of the BODIPYs.   
S0143720816304727.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816304727-gr1_lrg.jpg, Fig. 1.   Structures of the betaine dyes.   
S0143720816304958.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816304958-gr1_lrg.jpg," Fig. 1.   Structures of the triphenylamine derivatives  1a  ,  1b  and  2  .   "
S0143720816305034.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816305034-gr1_lrg.jpg, Fig. 1.   The synthetic route and chemical structures of novel bisazomethine dyes.   
S0143720816305034.html,gr4,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816305034-gr4_lrg.jpg," Fig. 4.   Crystal structure of  DP4b  viewed from three directions: (a) top view, (b) side view along the long molecular axis, and (c) side view along the short molecular axis.   "
S0143720816305034.html,gr5,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816305034-gr5_lrg.jpg," Fig. 5.   Crystal structure of  DP5b  viewed from three directions: (a) top view, (b) side view along the long molecular axis, and (c) side view along the short molecular axis.   "
S0143720816305034.html,gr6,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816305034-gr6_lrg.jpg," Fig. 6.   Crystal structure of  DP6b  viewed from three directions: (a) top view, (b) side view along the long molecular axis, and (c) side view along the short molecular axis.   "
S0143720816305034.html,gr7,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816305034-gr7_lrg.jpg," Fig. 7.   Crystal structure of  DP16b  viewed from three directions: (a) top view, (b) side view along the long molecular axis, and (c) side view along the short molecular axis.   "
S0143720816305034.html,gr8,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816305034-gr8_lrg.jpg," Fig. 8.   Crystal structure of  DP3b  solvate viewed from three directions: (a) top view, (b) side view along the long molecular axis, and (c) side view along the short molecular axis.   "
S0143720816306295.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306295-gr1_lrg.jpg," Fig. 1.   Molecular structures of dye SM315, XW11, co-sensitizer WS-5, and newly designed dyes 1–4.   "
S0143720816306295.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306295-gr2_lrg.jpg, Fig. 2.   The energy levels and electronic structures of all considered dyes after adsorption.   
S0143720816306076.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306076-gr1_lrg.jpg, Fig. 1.   Proposed energy level diagram of the devices used in this work and the molecular structures of Ir(tfmppy)  2  (tpip) and Tb(acac)  3  (phen-Cl).   
S0143720816305137.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816305137-sc1_lrg.jpg, Scheme 1.   The structure of other dithienylethenes (A) and the triphenylamine and terpyridyl-based dithienylethene (B).   
S0143720816305137.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816305137-gr1_lrg.jpg, Fig. 1.   Single crystal structure of triphenylamine-based dithienylethene  I-3  .   
S0143720816306301.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306301-gr1_lrg.jpg," Fig. 1.   Structure of subphthalocyanine-BODIPY conjugates (  6  ,  7  and  8  ).   "
S0143720816304314.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816304314-gr1_lrg.jpg," Fig. 1.   Protonated structures of (a) NMB, (b) TN and (c) TBO.   "
S0143720816304314.html,gr8,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816304314-gr8_lrg.jpg, Fig. 8.   Upper panels: Optimized structure of (a) NMB (b) TN and (c) TBO. Lower panels: Surface representation of docked position of (d) NMB (e) TN and (f) TBO between two adenine bases in poly(A) strand.   
S0143720816307331.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816307331-sc1_lrg.jpg," Scheme 1.   Molecular structures of complexes  1  ,  2  and  3  .   "
S0143720816307240.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816307240-gr2_lrg.jpg," Fig. 2.   Molecular structures of a) dye  I  and b) dye  III  , showing the atom-labeling scheme. Displacement ellipsoids are drawn at the 50% probability level.   "
S0143720816307999.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816307999-gr1_lrg.jpg, Fig. 1.   Molecular structure of Direct yellow 106.   
S0143720816305642.html,r3a,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816305642-gr3a_lrg.jpg, Fig. 3.   (a) Structural drawing of the materials employed in OLEDs; (b) schematic structures of the tested red PhOLEDs with different HTL.   
S0143720816305642.html,gr5,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816305642-gr5_lrg.jpg, Fig. 5.   Schematic structures of the tested red PhOLEDs with different p-type HIL/HTL structures.   
S0143720816304892.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816304892-gr1_lrg.jpg," Fig. 1.   Structure of compound  N1  ,  DN  and  SN  .   "
S0143720816304491.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816304491-gr1_lrg.jpg, Fig. 1.   (a) Molecular structures of  PhCnF  and the previous reported  PhCnP4    [22]   . PL spectra of (b)  PhC3F  and (c)  PhC3P4  at 10 μM in THF/water solution with different water fractions. The insets are the curves of fluorescent intensity  vs  . water fraction and the emission images of the compounds in THF/water solution with a 365 nm UV lamp. (d) UV-vis absorption spectra of  PhC3F  at 10 μM in THF/water solution with different water fractions.   
S0143720816304776.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816304776-gr2_lrg.jpg," Fig. 2.    1  H NMR spectroscopic determination of the ratio between  9e    MC   and  9e    SP   form in dark equilibrium.  a)  Structures of the species present in solution. The investigated protons are highlighted.  b)  Excerpt of the aromatic region of the  1  H NMR spectrum of the solution in acetonitrile after relaxation in dark environment for 24 h (sample concentration: 34 μmol/L). The specific protons are highlighted in orange (  9e    SP   ) and green (  9e    MC   ). Integration gives a ratio of 96/4. Grey boxes are used to mark residual impurities of deuterated acetonitrile. The third integral is used to determine the error of the integration. In this example, the integral of the baseline is 0.01. (For interpretation of the references to colour in this figure legend, the reader is referred to the web version of this article.)   "
S0143720816307239.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816307239-sc1_lrg.jpg, Scheme 1.   Structure of target molecular  EPBPA  .   
S0143720816306945.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306945-gr1_lrg.jpg, Fig. 1.   The ORTEP structures of  L1  and  L2  with atomic labeling scheme (with 50% thermal ellipsoid probability); all hydrogen atoms are omitted for clarity.   
S0143720816306945.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306945-gr2_lrg.jpg," Fig. 2.   (a) The two-dimensional plane structure of  L1  showing the intramolecular C(11)-H(11A)···  π  (green dotted lines) and C5  H5⋯N1 stacking (red dotted lines) interactions; (b) two-dimensional plane structure of  L2  showing the intramolecular C(12)-H(12A)···  π  (green dotted lines) interaction. The blue bonded structures of  L1  and  L2  in (a) and (b) represent the one-dimensional stacking interactions. (For interpretation of the references to colour in this figure legend, the reader is referred to the web version of this article.)   "
S014372081630393X.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S014372081630393X-sc1_lrg.jpg, Scheme 1.   Chemical structures of the synthesized compounds.   
S0143720816307112.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816307112-gr1_lrg.jpg," Fig. 1.   Chemical structures of MCPp (M(II), M = Cu, Co, Zn).   "
S0143720816305058.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816305058-gr1_lrg.jpg, Fig. 1.   Device structure of PHOLEDs.   
S0143720816306003.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306003-sc1_lrg.jpg, Scheme 1.   Synthetic Routes and molecular structure of PIBCz.   
S0143720816307586.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816307586-gr1_lrg.jpg, Fig. 1.   Organic dye structures of  T-PSS  and  H-1∼4  .   
S0143720816306441.html,gr6,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816306441-gr6_lrg.jpg," Fig. 6.   The HOMO and LUMO energy level diagrams and device configuration of the green TADF OLEDs as well as the chemical structures of the related materials in this work. (For interpretation of the references to colour in this figure legend, the reader is referred to the web version of this article.)   "
S0143720816300158.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816300158-gr1_lrg.jpg," Fig. 1.   The synthetic routes with the structures of ancillary ligands and cationic iridium complexes (  1a  ,  1b  ,  2a  , and  2b  ).   "
S0143720816300158.html,gr5,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816300158-gr5_lrg.jpg," Fig. 5.   Optimized molecular structure of complex 1a obtained at the B3LYP/6-31G(d,p)/LanL2DZ level of theory. Hydrogen atoms are omitted for the sake of clarity.   "
S0143720816000127.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816000127-gr2_lrg.jpg, Fig. 2.   Structures of a G-quartet showing the anti-parallel G-quadruplex topology in the sodium solution (a) and Hoogstaeen base pairing (b) of human telomeric sequences AG  3  (T  2  AG  3  )  3  . Arrows denoted 5′ → 3′ strand alignment for DNA.   
S0143720815004921.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720815004921-gr1_lrg.jpg, Fig. 1.   General structures of synthesized compounds.   
S0143720816000267.html,gr2,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816000267-gr2_lrg.jpg, Fig. 2.   Structure of compound  5a    [15d]   .   
S0143720816000310.html,gr6,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816000310-gr6_lrg.jpg, Fig. 6.   Optimized structures of  BDP1  –  4  .   
S014372081600022X.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S014372081600022X-gr1_lrg.jpg, Fig. 1.   Proposed energy levels diagram of the designed OLEDs in this study (left). Molecular structures of Ir(piq)  3  and FIrpic (right).   
S0143720816000280.html,sc1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816000280-sc1_lrg.jpg," Scheme 1.   Synthesis and structures of the 2-aryl-4-hydroxy-5-(2-hydroxyphenyl)-1,3-thiazole derivatives studied.   "
S0143720816000097.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816000097-gr1_lrg.jpg, Fig. 1.   Chemical structures of DTPA1–3 and M47–49.   
S0143720816000334.html,gr1,http://origin-ars.els-cdn.com/content/image/1-s2.0-S0143720816000334-gr1_lrg.jpg, Fig. 1.   X-ray diffraction pattern of IC/LHS before (a) and after thermal treatment at 200 °C for 30 min (b). Insert: chemical structure of Na  2  IC.   
